Timestamp,RoverID,RoverType,SensorType,Value,Status
2055-10-12T14:01:46Z,R-02,Hover,Radiation,229.3,OK
2055-10-12T14:01:48Z,R-03,Walker,Radiation,160.7,OK
2055-10-12T14:01:50Z,R-02,Hover,Atmosphere,94.5,OK
2055-10-12T14:01:52Z,R-05,Tracked,Radiation,260.0,OK
2055-10-12T14:01:54Z,R-01,Tracked,Atmosphere,97.1,OK
2055-10-12T14:01:55Z,R-04,Hover,Temperature,-17.2,WARNING
2055-10-12T14:01:59Z,R-01,Tracked,Temperature,-35.0,OK
2055-10-12T14:02:04Z,R-01,Tracked,Atmosphere,96.9,OK
2055-10-12T14:02:05Z,R-03,Walker,Temperature,-24.6,OK
2055-10-12T14:02:09Z,R-01,Tracked,Temperature,-47.5,WARNING
2055-10-12T14:02:14Z,R-05,Tracked,Radiation,117.3,OK
2055-10-12T14:02:18Z,R-01,Tracked,Radiation,200.7,OK
2055-10-12T14:02:19Z,R-02,Hover,Radiation,52.9,OK
2055-10-12T14:02:24Z,R-01,Tracked,Temperature,-52.8,OK
2055-10-12T14:02:27Z,R-03,Walker,Atmosphere,93.4,OK
2055-10-12T14:02:28Z,R-03,Walker,Temperature,-18.5,OK
2055-10-12T14:02:31Z,R-01,Tracked,Atmosphere,95.7,OK
2055-10-12T14:02:36Z,R-02,Hover,Temperature,NaN,ERROR
2055-10-12T14:02:41Z,R-02,Hover,Radiation,228.5,OK
2055-10-12T14:02:45Z,R-05,Tracked,Atmosphere,98.3,ERROR
2055-10-12T14:02:47Z,R-04,Hover,Temperature,-31.8,OK
2055-10-12T14:02:51Z,R-03,Walker,Radiation,#VALUE!,ERROR
2055-10-12T14:02:55Z,R-05,Tracked,Atmosphere,99.9,OK
2055-10-12T14:02:58Z,R-02,Hover,Atmosphere,99.2,OK
2055-10-12T14:03:03Z,R-05,Tracked,Atmosphere,95.5,OK
2055-10-12T14:03:05Z,R-04,Hover,Atmosphere,94.1,OK
2055-10-12T14:03:09Z,R-01,Tracked,Atmosphere,95.4,OK
2055-10-12T14:03:11Z,R-03,Walker,Temperature,N/A,ERROR
2055-10-12T14:03:12Z,R-04,Hover,Radiation,266.0,OK
2055-10-12T14:03:15Z,R-03,Walker,Radiation,-100.0,ERROR
2055-10-12T14:03:17Z,R-01,Tracked,Temperature,-38.7,OK
2055-10-12T14:03:22Z,R-01,Tracked,Radiation,252.0,OK
2055-10-12T14:03:24Z,R-05,Tracked,Temperature,-20.5,OK
2055-10-12T14:03:25Z,R-05,Tracked,Atmosphere,95.0,OK
2055-10-12T14:03:26Z,R-03,Walker,Radiation,197.1,OK
2055-10-12T14:03:29Z,R-03,Walker,Radiation,258.8,OK
2055-10-12T14:03:30Z,R-03,Walker,Temperature,-19.4,OK
2055-10-12T14:03:34Z,R-03,Walker,Radiation,223.7,OK
2055-10-12T14:03:36Z,R-02,Hover,Atmosphere,98.8,OK
2055-10-12T14:03:39Z,R-02,Hover,Temperature,-11.5,ERROR
2055-10-12T14:03:42Z,R-01,Tracked,Radiation,298.9,OK
2055-10-12T14:03:47Z,R-02,Hover,Radiation,-100.0,ERROR
2055-10-12T14:03:52Z,R-04,Hover,Atmosphere,99.4,OK
2055-10-12T14:03:55Z,R-03,Walker,Atmosphere,93.5,OK
2055-10-12T14:03:57Z,R-05,Tracked,Temperature,-78.5,OK
2055-10-12T14:04:01Z,R-04,Hover,Radiation,98.7,OK
2055-10-12T14:04:03Z,R-01,Tracked,Temperature,-63.3,OK
2055-10-12T14:04:06Z,R-03,Walker,Radiation,291.5,OK
2055-10-12T14:04:11Z,R-02,Hover,Atmosphere,96.6,OK
2055-10-12T14:04:12Z,R-01,Tracked,Atmosphere,97.5,OK
2055-10-12T14:04:13Z,R-05,Tracked,Atmosphere,91.9,OK
2055-10-12T14:04:18Z,R-05,Tracked,Temperature,-77.7,OK
2055-10-12T14:04:21Z,R-01,Tracked,Radiation,210.0,OK
2055-10-12T14:04:24Z,R-02,Hover,Radiation,77.4,OK
2055-10-12T14:04:28Z,R-03,Walker,Atmosphere,95.5,OK
2055-10-12T14:04:30Z,R-02,Hover,Temperature,-57.2,OK
2055-10-12T14:04:32Z,R-01,Tracked,Atmosphere,97.8,OK
2055-10-12T14:04:37Z,R-04,Hover,Temperature,-12.3,OK
2055-10-12T14:04:40Z,R-03,Walker,Temperature,-59.0,OK
2055-10-12T14:04:41Z,R-02,Hover,Temperature,-32.1,OK
2055-10-12T14:04:42Z,R-05,Tracked,Atmosphere,97.7,OK
2055-10-12T14:04:45Z,R-01,Tracked,Temperature,-64.1,OK
2055-10-12T14:04:46Z,R-04,Hover,Temperature,-79.4,OK
2055-10-12T14:04:47Z,R-03,Walker,Temperature,-13.1,OK
2055-10-12T14:04:49Z,R-01,Tracked,Atmosphere,95.2,OK
2055-10-12T14:04:52Z,R-05,Tracked,Radiation,140.8,OK
2055-10-12T14:04:56Z,R-04,Hover,Atmosphere,92.1,OK
2055-10-12T14:04:59Z,R-04,Hover,Temperature,-66.8,OK
2055-10-12T14:05:04Z,R-04,Hover,Atmosphere,92.3,OK
2055-10-12T14:05:06Z,R-04,Hover,Radiation,-100.0,ERROR
2055-10-12T14:05:09Z,R-02,Hover,Temperature,5000.0,ERROR
2055-10-12T14:05:12Z,R-01,Tracked,Temperature,,ERROR
2055-10-12T14:05:17Z,R-03,Walker,Radiation,268.0,OK
2055-10-12T14:05:18Z,R-05,Tracked,Temperature,-74.5,OK
2055-10-12T14:05:21Z,R-02,Hover,Atmosphere,91.1,OK
2055-10-12T14:05:25Z,R-03,Walker,Temperature,-51.9,OK
2055-10-12T14:05:26Z,R-02,Hover,Atmosphere,95.9,OK
2055-10-12T14:05:28Z,R-02,Hover,Temperature,5000.0,ERROR
2055-10-12T14:05:30Z,R-03,Walker,Radiation,57.4,OK
2055-10-12T14:05:33Z,R-03,Walker,Atmosphere,91.3,OK
2055-10-12T14:05:35Z,R-03,Walker,Temperature,-70.6,OK
2055-10-12T14:05:36Z,R-03,Walker,Atmosphere,91.5,OK
2055-10-12T14:05:39Z,R-04,Hover,Radiation,53.1,OK
2055-10-12T14:05:41Z,R-04,Hover,Radiation,148.2,OK
2055-10-12T14:05:43Z,R-04,Hover,Temperature,-15.7,OK
2055-10-12T14:05:47Z,R-04,Hover,Temperature,-35.5,OK
2055-10-12T14:05:49Z,R-03,Walker,Temperature,-74.8,OK
2055-10-12T14:05:50Z,R-01,Tracked,Atmosphere,97.6,OK
2055-10-12T14:05:55Z,R-01,Tracked,Atmosphere,98.3,OK
2055-10-12T14:05:59Z,R-04,Hover,Atmosphere,93.3,WARNING
2055-10-12T14:06:02Z,R-02,Hover,Radiation,108.5,OK
2055-10-12T14:06:05Z,R-01,Tracked,Temperature,-20.0,OK
2055-10-12T14:06:10Z,R-01,Tracked,Atmosphere,98.5,OK
2055-10-12T14:06:13Z,R-05,Tracked,Radiation,114.4,OK
2055-10-12T14:06:15Z,R-04,Hover,Radiation,134.1,OK
2055-10-12T14:06:16Z,R-01,Tracked,Temperature,-79.9,OK
2055-10-12T14:06:18Z,R-05,Tracked,Atmosphere,N/A,ERROR
2055-10-12T14:06:21Z,R-05,Tracked,Temperature,#VALUE!,ERROR
2055-10-12T14:06:22Z,R-01,Tracked,Temperature,-51.9,ERROR
2055-10-12T14:06:26Z,R-03,Walker,Temperature,-24.9,OK
2055-10-12T14:06:28Z,R-05,Tracked,Radiation,128.9,OK
2055-10-12T14:06:33Z,R-04,Hover,Radiation,137.9,OK
2055-10-12T14:06:37Z,R-04,Hover,Temperature,-34.6,OK
2055-10-12T14:06:40Z,R-02,Hover,Temperature,-20.7,OK
2055-10-12T14:06:42Z,R-02,Hover,Temperature,,ERROR
2055-10-12T14:06:46Z,R-04,Hover,Atmosphere,99.4,OK
2055-10-12T14:06:50Z,R-04,Hover,Radiation,,ERROR
2055-10-12T14:06:53Z,R-01,Tracked,Atmosphere,NULL,ERROR
2055-10-12T14:06:58Z,R-04,Hover,Radiation,286.0,OK
2055-10-12T14:07:03Z,R-05,Tracked,Temperature,-67.1,OK
2055-10-12T14:07:08Z,R-04,Hover,Radiation,NULL,ERROR
2055-10-12T14:07:13Z,R-04,Hover,Radiation,99999.0,ERROR
2055-10-12T14:07:14Z,R-02,Hover,Atmosphere,96.4,OK
2055-10-12T14:07:19Z,R-05,Tracked,Temperature,-9999.0,ERROR
2055-10-12T14:07:23Z,R-02,Hover,Radiation,286.9,OK
2055-10-12T14:07:26Z,R-02,Hover,Temperature,-15.4,OK
2055-10-12T14:07:29Z,R-01,Tracked,Radiation,139.5,OK
2055-10-12T14:07:31Z,R-03,Walker,Radiation,132.6,OK
2055-10-12T14:07:35Z,R-05,Tracked,Temperature,-18.7,OK
2055-10-12T14:07:38Z,R-01,Tracked,Radiation,74.0,OK
2055-10-12T14:07:42Z,R-03,Walker,Radiation,113.0,OK
2055-10-12T14:07:43Z,R-04,Hover,Radiation,,ERROR
2055-10-12T14:07:47Z,R-03,Walker,Radiation,ERR,ERROR
2055-10-12T14:07:51Z,R-04,Hover,Atmosphere,91.1,OK
2055-10-12T14:07:54Z,R-05,Tracked,Temperature,-50.0,OK
2055-10-12T14:07:59Z,R-01,Tracked,Atmosphere,,ERROR
2055-10-12T14:08:04Z,R-01,Tracked,Atmosphere,94.5,OK
2055-10-12T14:08:05Z,R-05,Tracked,Radiation,135.7,OK
2055-10-12T14:08:06Z,R-04,Hover,Temperature,-24.4,ERROR
2055-10-12T14:08:10Z,R-05,Tracked,Radiation,251.2,OK
2055-10-12T14:08:15Z,R-03,Walker,Atmosphere,96.1,OK
2055-10-12T14:08:17Z,R-01,Tracked,Temperature,-31.8,OK
2055-10-12T14:08:18Z,R-02,Hover,Radiation,75.8,OK
2055-10-12T14:08:23Z,R-02,Hover,Radiation,157.9,OK
2055-10-12T14:08:25Z,R-03,Walker,Radiation,94.1,OK
2055-10-12T14:08:30Z,R-05,Tracked,Radiation,202.4,OK
2055-10-12T14:08:32Z,R-01,Tracked,Atmosphere,91.7,OK
2055-10-12T14:08:34Z,R-01,Tracked,Radiation,-100.0,ERROR
2055-10-12T14:08:36Z,R-03,Walker,Atmosphere,,ERROR
2055-10-12T14:08:37Z,R-01,Tracked,Atmosphere,96.2,OK
2055-10-12T14:08:41Z,R-05,Tracked,Radiation,-100.0,ERROR
2055-10-12T14:08:44Z,R-03,Walker,Radiation,140.6,OK
2055-10-12T14:08:46Z,R-05,Tracked,Radiation,253.4,OK
2055-10-12T14:08:50Z,R-04,Hover,Atmosphere,92.9,OK
2055-10-12T14:08:53Z,R-02,Hover,Temperature,-59.4,OK
2055-10-12T14:08:58Z,R-01,Tracked,Atmosphere,99.8,OK
2055-10-12T14:08:59Z,R-03,Walker,Atmosphere,91.9,OK
2055-10-12T14:09:02Z,R-02,Hover,Atmosphere,92.9,OK
2055-10-12T14:09:07Z,R-04,Hover,Atmosphere,94.0,OK
2055-10-12T14:09:09Z,R-04,Hover,Radiation,238.5,OK
2055-10-12T14:09:10Z,R-05,Tracked,Temperature,-51.1,OK
2055-10-12T14:09:14Z,R-04,Hover,Atmosphere,99.2,OK
2055-10-12T14:09:15Z,R-04,Hover,Atmosphere,90.8,OK
2055-10-12T14:09:17Z,R-05,Tracked,Temperature,-73.8,OK
2055-10-12T14:09:21Z,R-02,Hover,Temperature,-11.3,OK
2055-10-12T14:09:24Z,R-02,Hover,Radiation,74.9,OK
2055-10-12T14:09:29Z,R-01,Tracked,Radiation,154.8,OK
2055-10-12T14:09:33Z,R-01,Tracked,Temperature,-68.9,OK
2055-10-12T14:09:34Z,R-01,Tracked,Atmosphere,98.9,OK
2055-10-12T14:09:35Z,R-05,Tracked,Temperature,-32.0,OK
2055-10-12T14:09:39Z,R-05,Tracked,Temperature,-33.8,OK
2055-10-12T14:09:40Z,R-02,Hover,Atmosphere,99.9,OK
2055-10-12T14:09:43Z,R-02,Hover,Atmosphere,99.5,OK
2055-10-12T14:09:48Z,R-05,Tracked,Radiation,197.4,OK
2055-10-12T14:09:53Z,R-03,Walker,Temperature,-40.7,OK
2055-10-12T14:09:55Z,R-04,Hover,Radiation,227.6,OK
2055-10-12T14:09:56Z,R-05,Tracked,Atmosphere,92.5,OK
2055-10-12T14:09:57Z,R-05,Tracked,Radiation,102.8,OK
2055-10-12T14:09:58Z,R-02,Hover,Radiation,199.1,OK
2055-10-12T14:10:00Z,R-02,Hover,Atmosphere,92.0,OK
2055-10-12T14:10:01Z,R-01,Tracked,Radiation,279.6,OK
2055-10-12T14:10:05Z,R-04,Hover,Temperature,#VALUE!,ERROR
2055-10-12T14:10:07Z,R-03,Walker,Temperature,5000.0,ERROR
2055-10-12T14:10:08Z,R-01,Tracked,Atmosphere,91.1,OK
2055-10-12T14:10:13Z,R-04,Hover,Radiation,129.1,OK
2055-10-12T14:10:15Z,R-03,Walker,Atmosphere,98.2,ERROR
2055-10-12T14:10:17Z,R-04,Hover,Temperature,-57.4,OK
2055-10-12T14:10:22Z,R-03,Walker,Radiation,210.8,OK
2055-10-12T14:10:27Z,R-04,Hover,Atmosphere,94.7,ERROR
2055-10-12T14:10:30Z,R-01,Tracked,Temperature,-15.1,OK
2055-10-12T14:10:35Z,R-01,Tracked,Atmosphere,95.0,ERROR
2055-10-12T14:10:40Z,R-01,Tracked,Temperature,-51.5,OK
2055-10-12T14:10:42Z,R-04,Hover,Radiation,221.3,OK
2055-10-12T14:10:47Z,R-03,Walker,Radiation,225.2,OK
2055-10-12T14:10:50Z,R-02,Hover,Radiation,169.7,OK
2055-10-12T14:10:51Z,R-01,Tracked,Atmosphere,NULL,ERROR
2055-10-12T14:10:55Z,R-05,Tracked,Temperature,-46.4,OK
2055-10-12T14:11:00Z,R-02,Hover,Atmosphere,93.5,WARNING
2055-10-12T14:11:03Z,R-02,Hover,Temperature,N/A,ERROR
2055-10-12T14:11:08Z,R-01,Tracked,Atmosphere,92.7,OK
2055-10-12T14:11:13Z,R-03,Walker,Temperature,NULL,ERROR
2055-10-12T14:11:17Z,R-05,Tracked,Atmosphere,96.0,OK
2055-10-12T14:11:20Z,R-05,Tracked,Temperature,-61.9,ERROR
2055-10-12T14:11:23Z,R-04,Hover,Radiation,155.5,OK
2055-10-12T14:11:24Z,R-01,Tracked,Radiation,ERR,ERROR
2055-10-12T14:11:26Z,R-01,Tracked,Atmosphere,91.7,OK
2055-10-12T14:11:30Z,R-02,Hover,Radiation,239.5,OK
2055-10-12T14:11:35Z,R-04,Hover,Radiation,244.9,OK
2055-10-12T14:11:37Z,R-02,Hover,Atmosphere,94.1,OK
2055-10-12T14:11:42Z,R-05,Tracked,Radiation,NULL,ERROR
2055-10-12T14:11:47Z,R-05,Tracked,Radiation,487.0,WARNING
2055-10-12T14:11:51Z,R-05,Tracked,Radiation,151.3,OK
2055-10-12T14:11:56Z,R-02,Hover,Radiation,171.7,OK
2055-10-12T14:12:01Z,R-01,Tracked,Atmosphere,96.1,ERROR
2055-10-12T14:12:03Z,R-05,Tracked,Temperature,-64.6,OK
2055-10-12T14:12:04Z,R-03,Walker,Radiation,78.4,OK
2055-10-12T14:12:05Z,R-03,Walker,Temperature,-10.4,OK
2055-10-12T14:12:08Z,R-03,Walker,Atmosphere,97.1,WARNING
2055-10-12T14:12:11Z,R-02,Hover,Temperature,-62.7,OK
2055-10-12T14:12:14Z,R-04,Hover,Radiation,235.4,OK
2055-10-12T14:12:16Z,R-05,Tracked,Atmosphere,91.6,OK
2055-10-12T14:12:18Z,R-01,Tracked,Temperature,-19.4,OK
2055-10-12T14:12:20Z,R-01,Tracked,Temperature,-35.7,OK
2055-10-12T14:12:25Z,R-03,Walker,Atmosphere,99.8,OK
2055-10-12T14:12:29Z,R-04,Hover,Radiation,124.3,OK
2055-10-12T14:12:33Z,R-02,Hover,Atmosphere,90.5,OK
2055-10-12T14:12:34Z,R-04,Hover,Atmosphere,93.5,OK
2055-10-12T14:12:37Z,R-02,Hover,Temperature,-46.1,OK
2055-10-12T14:12:42Z,R-01,Tracked,Atmosphere,95.8,OK
2055-10-12T14:12:43Z,R-01,Tracked,Atmosphere,95.6,OK
2055-10-12T14:12:47Z,R-01,Tracked,Temperature,-38.1,OK
2055-10-12T14:12:52Z,R-02,Hover,Temperature,,ERROR
2055-10-12T14:12:56Z,R-05,Tracked,Atmosphere,90.6,OK
2055-10-12T14:13:01Z,R-03,Walker,Temperature,-67.1,OK
2055-10-12T14:13:02Z,R-01,Tracked,Temperature,-69.8,OK
2055-10-12T14:13:04Z,R-01,Tracked,Atmosphere,93.2,ERROR
2055-10-12T14:13:08Z,R-02,Hover,Atmosphere,91.2,OK
2055-10-12T14:13:10Z,R-02,Hover,Temperature,-59.0,OK
2055-10-12T14:13:14Z,R-05,Tracked,Atmosphere,#VALUE!,ERROR
2055-10-12T14:13:17Z,R-03,Walker,Temperature,-55.4,OK
2055-10-12T14:13:20Z,R-04,Hover,Atmosphere,94.9,OK
2055-10-12T14:13:21Z,R-05,Tracked,Radiation,268.5,OK
2055-10-12T14:13:24Z,R-04,Hover,Radiation,482.0,WARNING
2055-10-12T14:13:25Z,R-04,Hover,Atmosphere,98.7,OK
2055-10-12T14:13:26Z,R-05,Tracked,Temperature,-26.5,OK
2055-10-12T14:13:28Z,R-03,Walker,Temperature,-72.1,OK
2055-10-12T14:13:33Z,R-05,Tracked,Radiation,66.7,OK
2055-10-12T14:13:35Z,R-03,Walker,Atmosphere,91.6,OK
2055-10-12T14:13:40Z,R-01,Tracked,Atmosphere,91.5,OK
2055-10-12T14:13:45Z,R-03,Walker,Radiation,265.6,OK
2055-10-12T14:13:47Z,R-05,Tracked,Atmosphere,94.1,OK
2055-10-12T14:13:49Z,R-01,Tracked,Atmosphere,99.9,OK
2055-10-12T14:13:52Z,R-05,Tracked,Temperature,,ERROR
2055-10-12T14:13:56Z,R-02,Hover,Radiation,,ERROR
2055-10-12T14:13:58Z,R-02,Hover,Temperature,-69.1,WARNING
2055-10-12T14:13:59Z,R-01,Tracked,Atmosphere,96.7,OK
2055-10-12T14:14:04Z,R-05,Tracked,Temperature,-21.9,OK
2055-10-12T14:14:08Z,R-01,Tracked,Radiation,188.3,OK
2055-10-12T14:14:10Z,R-01,Tracked,Radiation,93.5,OK
2055-10-12T14:14:12Z,R-01,Tracked,Radiation,235.3,OK
2055-10-12T14:14:16Z,R-02,Hover,Temperature,-55.7,OK
2055-10-12T14:14:21Z,R-02,Hover,Radiation,161.4,OK
2055-10-12T14:14:22Z,R-04,Hover,Radiation,229.1,OK
2055-10-12T14:14:26Z,R-02,Hover,Temperature,-72.5,OK
2055-10-12T14:14:29Z,R-02,Hover,Temperature,5000.0,ERROR
2055-10-12T14:14:32Z,R-02,Hover,Radiation,115.3,OK
2055-10-12T14:14:35Z,R-01,Tracked,Radiation,123.8,OK
2055-10-12T14:14:38Z,R-05,Tracked,Temperature,-34.4,OK
2055-10-12T14:14:40Z,R-02,Hover,Atmosphere,98.6,OK
2055-10-12T14:14:44Z,R-02,Hover,Atmosphere,96.7,ERROR
2055-10-12T14:14:46Z,R-05,Tracked,Atmosphere,92.6,OK
2055-10-12T14:14:51Z,R-03,Walker,Radiation,73.5,OK
2055-10-12T14:14:56Z,R-02,Hover,Temperature,-72.6,OK
2055-10-12T14:15:00Z,R-04,Hover,Atmosphere,90.4,OK
2055-10-12T14:15:05Z,R-03,Walker,Atmosphere,91.7,OK
2055-10-12T14:15:10Z,R-04,Hover,Atmosphere,95.3,OK
2055-10-12T14:15:15Z,R-03,Walker,Radiation,144.7,OK
2055-10-12T14:15:17Z,R-02,Hover,Atmosphere,96.2,OK
2055-10-12T14:15:20Z,R-02,Hover,Temperature,NaN,ERROR
2055-10-12T14:15:25Z,R-02,Hover,Atmosphere,99.8,OK
2055-10-12T14:15:27Z,R-04,Hover,Radiation,177.4,OK
2055-10-12T14:15:31Z,R-02,Hover,Radiation,#VALUE!,ERROR
2055-10-12T14:15:33Z,R-05,Tracked,Temperature,-35.2,OK
2055-10-12T14:15:36Z,R-04,Hover,Temperature,-19.3,OK
2055-10-12T14:15:39Z,R-05,Tracked,Radiation,216.6,OK
2055-10-12T14:15:43Z,R-01,Tracked,Radiation,486.9,WARNING
2055-10-12T14:15:48Z,R-03,Walker,Temperature,-28.6,WARNING
2055-10-12T14:15:52Z,R-02,Hover,Atmosphere,99.6,ERROR
2055-10-12T14:15:57Z,R-01,Tracked,Atmosphere,93.2,OK
2055-10-12T14:16:02Z,R-05,Tracked,Radiation,168.2,OK
2055-10-12T14:16:03Z,R-02,Hover,Temperature,-40.0,OK
2055-10-12T14:16:05Z,R-01,Tracked,Atmosphere,99.6,OK
2055-10-12T14:16:09Z,R-01,Tracked,Radiation,217.8,OK
2055-10-12T14:16:11Z,R-03,Walker,Atmosphere,93.6,OK
2055-10-12T14:16:13Z,R-02,Hover,Radiation,292.3,OK
2055-10-12T14:16:16Z,R-01,Tracked,Atmosphere,94.1,OK
2055-10-12T14:16:17Z,R-04,Hover,Atmosphere,NaN,ERROR
2055-10-12T14:16:18Z,R-05,Tracked,Temperature,-26.5,OK
2055-10-12T14:16:19Z,R-03,Walker,Atmosphere,90.8,WARNING
2055-10-12T14:16:20Z,R-04,Hover,Radiation,284.1,OK
2055-10-12T14:16:24Z,R-02,Hover,Temperature,-22.9,OK
2055-10-12T14:16:29Z,R-05,Tracked,Temperature,-76.5,OK
2055-10-12T14:16:31Z,R-04,Hover,Atmosphere,96.1,OK
2055-10-12T14:16:32Z,R-05,Tracked,Atmosphere,98.8,ERROR
2055-10-12T14:16:36Z,R-05,Tracked,Temperature,-31.5,OK
2055-10-12T14:16:38Z,R-01,Tracked,Radiation,256.3,OK
2055-10-12T14:16:41Z,R-05,Tracked,Atmosphere,#VALUE!,ERROR
2055-10-12T14:16:44Z,R-04,Hover,Temperature,-37.3,OK
2055-10-12T14:16:47Z,R-01,Tracked,Temperature,-22.9,OK
2055-10-12T14:16:50Z,R-04,Hover,Atmosphere,93.7,OK
2055-10-12T14:16:55Z,R-05,Tracked,Atmosphere,96.0,OK
2055-10-12T14:16:56Z,R-02,Hover,Temperature,-18.4,OK
2055-10-12T14:17:01Z,R-01,Tracked,Radiation,193.1,OK
2055-10-12T14:17:06Z,R-01,Tracked,Temperature,-26.7,OK
2055-10-12T14:17:10Z,R-03,Walker,Atmosphere,95.3,OK
2055-10-12T14:17:15Z,R-04,Hover,Temperature,-35.0,OK
2055-10-12T14:17:20Z,R-02,Hover,Atmosphere,95.4,OK
2055-10-12T14:17:23Z,R-02,Hover,Atmosphere,96.8,OK
2055-10-12T14:17:28Z,R-01,Tracked,Temperature,-25.7,OK
2055-10-12T14:17:29Z,R-03,Walker,Radiation,220.5,OK
2055-10-12T14:17:34Z,R-04,Hover,Temperature,5000.0,ERROR
2055-10-12T14:17:37Z,R-04,Hover,Atmosphere,95.0,OK
2055-10-12T14:17:42Z,R-05,Tracked,Temperature,-78.0,OK
2055-10-12T14:17:47Z,R-03,Walker,Temperature,-63.7,OK
2055-10-12T14:17:49Z,R-03,Walker,Radiation,226.1,OK
2055-10-12T14:17:50Z,R-01,Tracked,Radiation,217.8,OK
2055-10-12T14:17:54Z,R-03,Walker,Temperature,-9999.0,ERROR
2055-10-12T14:17:58Z,R-04,Hover,Radiation,240.0,ERROR
2055-10-12T14:18:00Z,R-01,Tracked,Radiation,,ERROR
2055-10-12T14:18:01Z,R-05,Tracked,Radiation,195.1,OK
2055-10-12T14:18:05Z,R-04,Hover,Atmosphere,NaN,ERROR
2055-10-12T14:18:07Z,R-05,Tracked,Temperature,-45.6,OK
2055-10-12T14:18:10Z,R-03,Walker,Temperature,-79.6,OK
2055-10-12T14:18:13Z,R-03,Walker,Atmosphere,94.9,OK
2055-10-12T14:18:17Z,R-03,Walker,Atmosphere,98.9,ERROR
2055-10-12T14:18:21Z,R-04,Hover,Atmosphere,96.0,OK
2055-10-12T14:18:22Z,R-04,Hover,Radiation,206.7,OK
2055-10-12T14:18:26Z,R-01,Tracked,Atmosphere,97.9,OK
2055-10-12T14:18:29Z,R-03,Walker,Atmosphere,94.3,OK
2055-10-12T14:18:34Z,R-01,Tracked,Atmosphere,92.1,OK
2055-10-12T14:18:35Z,R-04,Hover,Temperature,-68.5,OK
2055-10-12T14:18:37Z,R-02,Hover,Atmosphere,ERR,ERROR
2055-10-12T14:18:40Z,R-02,Hover,Temperature,-63.5,OK
2055-10-12T14:18:41Z,R-03,Walker,Temperature,-39.1,OK
2055-10-12T14:18:46Z,R-04,Hover,Atmosphere,97.3,ERROR
2055-10-12T14:18:50Z,R-02,Hover,Atmosphere,97.2,OK
2055-10-12T14:18:51Z,R-05,Tracked,Temperature,-64.8,OK
2055-10-12T14:18:53Z,R-03,Walker,Radiation,275.7,OK
2055-10-12T14:18:55Z,R-01,Tracked,Atmosphere,91.4,OK
2055-10-12T14:18:56Z,R-04,Hover,Radiation,96.2,OK
2055-10-12T14:18:57Z,R-03,Walker,Temperature,-12.3,OK
2055-10-12T14:18:59Z,R-03,Walker,Atmosphere,91.1,OK
2055-10-12T14:19:03Z,R-03,Walker,Atmosphere,91.1,OK
2055-10-12T14:19:04Z,R-04,Hover,Radiation,212.3,OK
2055-10-12T14:19:05Z,R-03,Walker,Atmosphere,94.1,OK
2055-10-12T14:19:10Z,R-04,Hover,Atmosphere,93.8,OK
2055-10-12T14:19:13Z,R-01,Tracked,Atmosphere,99.4,ERROR
2055-10-12T14:19:15Z,R-04,Hover,Temperature,-67.5,OK
2055-10-12T14:19:18Z,R-01,Tracked,Temperature,-71.2,OK
2055-10-12T14:19:21Z,R-05,Tracked,Radiation,480.1,WARNING
2055-10-12T14:19:25Z,R-01,Tracked,Radiation,115.5,OK
2055-10-12T14:19:29Z,R-02,Hover,Radiation,424.7,ERROR
2055-10-12T14:19:30Z,R-04,Hover,Radiation,194.6,OK
2055-10-12T14:19:32Z,R-05,Tracked,Atmosphere,96.3,OK
2055-10-12T14:19:33Z,R-01,Tracked,Atmosphere,96.0,OK
2055-10-12T14:19:36Z,R-02,Hover,Atmosphere,90.5,OK
2055-10-12T14:19:37Z,R-03,Walker,Temperature,-24.3,OK
2055-10-12T14:19:38Z,R-05,Tracked,Atmosphere,92.3,OK
2055-10-12T14:19:39Z,R-04,Hover,Atmosphere,97.4,OK
2055-10-12T14:19:44Z,R-02,Hover,Temperature,-36.7,OK
2055-10-12T14:19:46Z,R-04,Hover,Temperature,-19.9,OK
2055-10-12T14:19:51Z,R-05,Tracked,Atmosphere,95.3,OK
2055-10-12T14:19:53Z,R-03,Walker,Temperature,-19.1,OK
2055-10-12T14:19:58Z,R-05,Tracked,Radiation,64.7,OK
2055-10-12T14:20:02Z,R-01,Tracked,Radiation,209.6,OK
2055-10-12T14:20:05Z,R-04,Hover,Radiation,209.0,OK
2055-10-12T14:20:08Z,R-01,Tracked,Temperature,,ERROR
2055-10-12T14:20:13Z,R-01,Tracked,Atmosphere,91.8,OK
2055-10-12T14:20:15Z,R-05,Tracked,Temperature,-41.4,OK
2055-10-12T14:20:17Z,R-03,Walker,Radiation,73.8,OK
2055-10-12T14:20:22Z,R-05,Tracked,Atmosphere,97.9,OK
2055-10-12T14:20:24Z,R-03,Walker,Radiation,296.7,OK
2055-10-12T14:20:28Z,R-04,Hover,Atmosphere,91.8,OK
2055-10-12T14:20:33Z,R-04,Hover,Temperature,-21.9,OK
2055-10-12T14:20:34Z,R-04,Hover,Atmosphere,99.2,OK
2055-10-12T14:20:36Z,R-04,Hover,Atmosphere,93.8,OK
2055-10-12T14:20:37Z,R-01,Tracked,Atmosphere,97.2,ERROR
2055-10-12T14:20:40Z,R-04,Hover,Temperature,-24.2,OK
2055-10-12T14:20:42Z,R-04,Hover,Temperature,-38.7,OK
